tid,election,violence,date
732484929225809921,yes,no,unknown
725927991209922560,no,no,unknown
738946992424902656,no,no,unknown
729443411195998209,yes,no,unknown
736703641931784192,yes,malpractice,2016-05-29
732974842031394816,no,no,unknown
720278371465240577,yes,malpractice,unknown
738352889697947648,no,no,unknown
734700868310859776,no,no,unknown
733071724552445953,no,no,unknown
728837209432858624,yes,no,unknown
734043441177448448,no,no,unknown
718977199148298240,yes,no,unknown
729241371823890432,yes,no,unknown
719394799338389508,yes,malpractice,2016-04-11
736890154963460096,no,no,unknown
737143825630531584,yes,malpractice,unknown
722590943417741312,yes,no,unknown
722669754402652161,no,no,unknown
731367842440826884,yes,no,unknown
729436258116771843,yes,violence,2016-05-09
731406078110486528,no,no,unknown
726291918410256384,yes,no,unknown
725721109694418944,no,no,unknown
731680862832484352,no,no,unknown
740455152172290048,no,no,unknown
739755455715651585,yes,no,unknown
726669760499322880,no,no,unknown
723360795363430400,yes,no,unknown
728118646178906113,yes,malpractice,2016-05-05
721879708023926784,no,no,unknown
731399097580589056,no,no,unknown
737709936646328320,yes,no,unknown
728432850349891584,no,no,unknown
721658053502722048,no,no,unknown
739082191125118976,no,no,unknown
729493253578436608,yes,no,unknown
728925389779828736,no,no,unknown
720927807170215936,no,no,unknown
728414948070563840,yes,no,unknown
734541880332013568,no,no,unknown
736056133656272896,no,no,unknown
730671375581483010,yes,malpractice,unknown
733375160787537922,no,no,unknown
736655943937589248,yes,malpractice,2016-05-29
738238331905941504,no,no,unknown
738756698169593856,no,no,unknown
725664920583307264,yes,no,unknown
721649319141445636,no,no,unknown
723137062766055424,yes,no,unknown
740067870273474560,yes,no,unknown
721837673548161025,yes,no,unknown
733165433390542849,no,no,unknown
729355075005624320,yes,no,unknown
720393099269120001,yes,no,unknown
725359871932010497,no,no,unknown
724705040406032384,no,no,unknown
733544797386874881,yes,malpractice,2016-05-20
736031979225780224,no,no,unknown
729197402553339904,no,no,unknown
740729979072221184,no,no,unknown
731665408881766400,no,no,unknown
738636424212144128,no,no,unknown
741403971059879936,no,no,unknown
721951645437788161,no,no,unknown
741231721501233152,no,no,unknown
734728173145853952,no,no,unknown
719391185081671681,yes,no,unknown
720540530220863488,no,no,unknown
719919504935882752,yes,no,unknown
732742495172329472,no,no,unknown
734256542350901248,yes,no,unknown
737913633963945984,no,no,unknown
730331417918509056,yes,no,unknown
736911330674806786,yes,no,unknown
729812286051745792,yes,no,unknown
733038138180784128,yes,no,unknown
727152470778990594,yes,violence,2016-05-02
726980805772238850,yes,violence,2016-05-02
738537234178052101,yes,malpractice,unknown
740501086075793408,no,no,unknown
733954722214748160,no,no,unknown
720156141058179072,no,no,unknown
740531311274647555,yes,no,unknown
732423065104056320,no,no,unknown
727063531212824576,yes,no,unknown
726944385724612608,no,no,unknown
727437886631628800,yes,no,unknown
719901588484022272,no,no,unknown
738637153517735936,no,no,unknown
728054541560619008,yes,no,unknown
733675275175628800,no,no,unknown
736444845577764865,no,no,unknown
719833540695695361,yes,no,unknown
728247229350170629,no,no,unknown
720943461084454912,no,no,unknown
721474891791241217,no,no,unknown
726766902073249793,yes,no,unknown
733855362411945986,yes,no,unknown
739794409030438913,no,no,unknown
735276995064528897,no,no,unknown
735099534951337986,no,no,unknown
735292520570097664,yes,no,unknown
730236838636486656,yes,no,unknown
731853603535626240,no,no,unknown
730647194043219969,yes,no,unknown
737852448493043712,yes,no,unknown
727609493341671424,yes,violence,2016-05-04
719444177302388736,no,no,unknown
724190311258284032,yes,no,unknown
731483903324655616,no,no,unknown
723629406963425281,no,no,unknown
737193209588154368,yes,no,unknown
725723275284746241,no,no,unknown
737233795162640384,no,no,unknown
740016804018282496,no,no,unknown
728224430657130496,no,no,unknown
729657315192770560,yes,no,unknown
726974268483883009,yes,violence,unknown
740916703094296576,no,no,unknown
721974517254389760,no,no,unknown
732041226971713537,no,no,unknown
735035521664061440,no,no,unknown
724193515681386496,yes,no,unknown
724661285460144129,no,no,unknown
738017539196891136,no,no,unknown
736444853924462592,no,no,unknown
739635270262218752,no,no,unknown
739750202135842817,no,no,unknown
737645089355354112,no,no,unknown
721653420617285632,yes,no,unknown
736913536551669760,no,no,unknown
739007048919175168,no,no,unknown
724201136723386369,yes,no,unknown
733944123883917312,no,no,unknown
729914873207906305,yes,no,unknown
719118275347484672,no,no,unknown
725840301101834241,yes,no,unknown
738507508172476416,no,no,unknown
724826440336838658,no,no,unknown
739323337256665088,no,no,unknown
728841642770206720,yes,no,unknown
725664133740261377,yes,no,unknown
733817468066533376,no,no,unknown
721954460860157952,yes,no,unknown
721620167059312641,no,no,unknown
736565051658784772,no,no,unknown
736564670937464832,no,no,unknown
726219279993987072,yes,no,unknown
729583519928717314,yes,violence,2016-05-09
738897402317398016,no,no,unknown
739039366945837056,yes,violence,2016-06-04
719788303889874944,no,no,unknown
731551207983026177,no,no,unknown
722434806278000641,no,no,unknown
721952124758654977,no,no,unknown
733540931916288004,yes,violence,2016-05-20
738926835610714113,no,no,unknown
725732904865656832,yes,no,unknown
728589663607398400,yes,no,unknown
732820515874836480,no,no,unknown
730635114779004928,yes,no,unknown
738395925899415553,no,no,unknown
739429972037754880,no,no,unknown
740696188991737856,no,no,unknown
731499690173202432,no,no,unknown
737543623743438849,yes,malpractice,2016-05-31
728454081497341952,yes,no,unknown
727911088805785600,yes,no,unknown
739879110000967681,no,no,unknown
727814967089496064,yes,no,unknown
728846078582231040,no,no,unknown
732513338471657473,yes,no,unknown
731634909190594560,no,no,unknown
733990849600618496,yes,no,unknown
725844427407650818,yes,no,unknown
724149194462654464,no,no,unknown
719259823926284288,no,no,unknown
722818673161863169,no,no,unknown
732221463822925828,no,no,unknown
740095115583070208,yes,no,unknown
730428551309213696,yes,no,unknown
725901084963672067,yes,no,unknown
739589649362866176,no,no,unknown
720045320692826113,yes,no,unknown
733151903555555328,no,no,unknown
719634611614183425,no,no,unknown
728642574576193536,no,no,unknown
727417075325530112,yes,no,unknown
737678979566428160,yes,malpractice,unknown
735277078333915141,yes,no,unknown
719510710452027392,no,no,unknown
733014878559084546,yes,no,unknown
729369409735802880,yes,no,unknown
738558380499865600,no,no,unknown
727823305583910912,yes,no,unknown
739941818306048000,no,no,unknown
727056743004405760,yes,no,unknown
730812564054126594,yes,no,unknown
718966270268465152,yes,no,unknown
720257961143107585,no,no,unknown
740016771948744705,no,no,unknown
728088795397021696,yes,no,unknown
731639288731979776,yes,no,unknown
731743481245270016,no,no,unknown
729172732043141121,yes,no,unknown
739256359611473920,no,no,unknown
738278452415975425,no,no,unknown
740071652969480193,no,no,unknown
731394409242075137,no,no,unknown
724951346718334977,yes,no,unknown
722689710922022912,no,no,unknown
734210358185885699,yes,no,unknown
738536763962986496,yes,no,unknown
723569742989004801,no,no,unknown
741322013667516417,no,no,unknown
725761705716932609,yes,violence,2016-04-29
731387677644201984,no,no,unknown
724694797911347200,no,no,unknown
721016665652244480,no,no,unknown
733933394032099328,no,no,unknown
728522730333609988,no,no,unknown
734681549589864448,no,no,unknown
741020366437392384,yes,malpractice,2016-06-10
739938336559771648,no,no,unknown
728875099395231744,yes,no,unknown
728216423491756032,yes,no,unknown
736253972302995456,yes,no,unknown
730627866396741632,no,no,unknown
732905403458019329,yes,no,unknown
730238851327762432,yes,no,unknown
730588591890423808,yes,no,unknown
740729282251476992,yes,no,unknown
740169631252369408,no,no,unknown
736498022738235392,no,no,unknown
732493977685893121,no,no,unknown
730208780361830404,no,no,unknown
740594466596196352,no,no,unknown
730694689976778752,yes,violence,2016-05-12
741246658353106945,no,no,unknown
731436887513014272,no,no,unknown
728312427834712064,yes,no,unknown
724186456667754496,no,no,unknown
724579613943300096,yes,no,unknown
733767378299957248,no,no,unknown
731457587388911616,no,no,unknown
740644167357857794,no,no,unknown
727206762395262976,yes,no,unknown
735323155372343296,no,no,unknown
736863253817483264,no,no,unknown
721392484543238144,no,no,unknown
732898640654651392,no,no,unknown
736160643607334912,yes,malpractice,2016-05-27
727318928079261697,yes,no,unknown
734193577862025218,no,no,unknown
740842636685234176,no,no,unknown
724798682445451265,no,no,unknown
736156452050456576,yes,no,unknown
738181522507763714,yes,no,unknown
732188279777439745,yes,no,unknown
720100348795469824,yes,no,unknown
730684874080681984,yes,no,unknown
739596786461876224,no,no,unknown
726614684481130496,yes,no,unknown
738714492956205056,no,no,unknown
726169826524155905,yes,no,unknown
726163096939585536,no,no,unknown
741225609443971073,no,no,unknown
738271595165163520,yes,malpractice,unknown
729537667902242816,yes,no,unknown
735652667360305152,no,no,unknown
730284162452697088,yes,no,unknown
721356207173144576,yes,no,unknown
740603245224206336,no,no,unknown
733148838710501377,no,no,unknown
729604562894495744,yes,no,unknown
736386403462848518,no,no,unknown
724375909180968960,no,no,unknown
719104065087475712,no,no,unknown
736311266562605056,no,no,unknown
738057549358895104,no,no,unknown
729980971827617793,no,no,unknown
721972846075858944,yes,no,unknown
725748443419824128,no,no,unknown
738233754469031936,no,no,unknown
739573834165178368,no,no,unknown
731909196724076544,no,no,unknown
718823683007995905,no,no,unknown
720526046261424128,no,no,unknown
736274549721858048,no,no,unknown
739603847790759936,no,no,unknown
726683887330545664,yes,no,unknown
739567196217610240,yes,violence,2016-06-05
735725958414508032,no,no,unknown
720908058273013760,no,no,unknown
738591981182410752,no,no,unknown
720707015333453824,no,no,unknown
726043692998397952,no,no,unknown
734668982339264512,yes,malpractice,2016-05-23
740823720370044928,yes,violence,unknown
735445169206493185,no,no,unknown
734244463082668032,no,no,unknown
729626327242805248,no,no,unknown
721183818552487936,no,no,unknown
727049050038525952,yes,no,unknown
732315736614506496,yes,no,unknown
721636140738936833,yes,no,unknown
725072964769701888,no,no,unknown
721920333104545793,no,no,unknown
740921620982845440,no,no,unknown
729262542644617216,yes,no,unknown
739422491530006530,no,no,unknown
737949919739154432,yes,violence,2016-06-01
729447555101130753,yes,no,unknown
733518970452512770,yes,no,unknown
725891409245442048,yes,no,unknown
719100468782174212,yes,no,unknown
728155011620823041,yes,malpractice,2016-05-05
719786888874201088,yes,no,unknown
728485172576813056,yes,no,unknown
729665507771621376,yes,no,unknown
732956031332978689,no,no,unknown
723168079648149504,no,no,unknown
718726512636104704,yes,no,unknown
732967091507060737,no,no,unknown
725699448001589248,yes,no,unknown
739688398470795264,no,no,unknown
727058053384691712,yes,no,unknown
737312883793498112,no,no,unknown
718683914659704832,yes,no,unknown
731351677161201664,yes,violence,2016-05-14
737852141994278912,yes,no,unknown
728587279011188736,yes,no,unknown
733715089174364160,no,no,unknown
727843877978177536,yes,no,unknown
719121384639561728,yes,no,unknown
740920706955804672,yes,violence,unknown
733012736855150599,no,no,unknown
735424488481935361,no,no,unknown
720051642184245249,no,no,unknown
722960168028372992,no,no,unknown
737045320845037569,no,no,unknown
719466605424599040,no,no,unknown
728963958028177409,no,no,unknown
736851302542499841,no,no,unknown
726361186887864320,no,no,unknown
735359346750672896,no,no,unknown
725749285594259458,yes,no,unknown
723725548804018182,no,no,unknown
728862298748510209,no,no,unknown
719793873489371136,no,no,unknown
728913022261985280,yes,malpractice,unknown
725806525860577282,yes,no,unknown
719284086733410304,no,no,unknown
733213900326481920,no,no,unknown
740798457640853504,no,no,unknown
737941388294135808,no,no,unknown
736746293310021632,yes,no,unknown
738369028113174528,yes,no,unknown
739997817054208000,yes,violence,2016-06-07
734646499590705152,no,no,unknown
738489813565837312,yes,no,unknown
740729295425830912,no,no,unknown
724786363799728129,no,no,unknown
729453381643739136,yes,violence,2016-05-09
726324863237910528,yes,no,unknown
734544859470630914,no,no,unknown
735773887661625344,yes,no,unknown
737148476203503616,yes,no,unknown
737020126390804480,no,no,unknown
729023698980605952,no,no,unknown
738828086268006401,yes,no,unknown
718709970796195840,yes,no,unknown
724968337868906501,yes,no,unknown
722733189072949248,no,no,unknown
732556668278607872,yes,no,unknown
728112922820378625,no,no,unknown
728095850317029376,no,no,unknown
725853785415815168,no,no,unknown
727714292859023365,yes,violence,2016-05-02
726982042777329664,yes,violence,unknown
719770043211354113,no,no,unknown
723391145322016768,yes,no,unknown
724762888250994689,no,no,unknown
721269826589630464,no,no,unknown
734707531436589057,no,no,unknown
720011259446333440,yes,no,unknown
723039843022819328,yes,no,unknown
739391241775894532,no,no,unknown
723499899438788608,yes,no,unknown
733725576679333888,no,no,unknown
740105294089310212,no,no,unknown
741171811384238080,yes,no,unknown
727857771396259840,no,no,unknown
730377342984523776,yes,no,unknown
729953257339002880,yes,no,unknown
719489103469748224,yes,malpractice,unknown
733477591584145411,no,no,unknown
732257697861500928,no,no,unknown
724211903497527296,yes,no,unknown
729905490604527616,yes,no,unknown
739459173893558272,no,no,unknown
735825196800704512,no,no,unknown
738279541429260288,yes,no,unknown
721185540649824256,yes,no,unknown
719689957292376064,yes,no,unknown
734664679499436032,no,no,unknown
720392427387883524,yes,no,unknown
737231984947138560,no,no,unknown
729569984368803841,yes,no,unknown
729828969500049412,yes,no,unknown
738469866592555008,no,no,unknown
737638501278220288,no,no,unknown
720090195027070976,no,no,unknown
729654044008931329,yes,no,unknown
735064611741802498,yes,malpractice,unknown
734400423239503872,no,no,unknown
739397415900319744,no,no,unknown
731830146684985344,yes,no,unknown
731850265444253696,no,no,unknown
738610456739209216,no,no,unknown
728052285738078208,yes,malpractice,2016-05-05
721887050396401665,yes,no,unknown
724422461786345473,no,no,unknown
719884363983245312,yes,no,unknown
728542185625243649,yes,no,unknown
737620556271341572,yes,no,unknown
720923511884107780,yes,no,unknown
728038649846214656,yes,no,unknown
732077007668940800,no,no,unknown
735309687621443585,no,no,unknown
738276895947624448,yes,violence,2016-06-02
735713241121185796,no,no,unknown
728040687275409408,yes,no,unknown
739034322078814209,no,no,unknown
729689060592078849,yes,no,unknown
738205800468996096,no,no,unknown
734700785796161536,no,no,unknown
723492353898614785,yes,no,unknown
731076714323939329,yes,no,unknown
718636797954109440,no,no,unknown
735732107993964544,no,no,unknown
735408061238542336,no,no,unknown
740925774757142529,no,no,unknown
735909908084842496,yes,no,unknown
730662439965065217,no,no,unknown
721134696470425601,no,no,unknown
722405748118913024,no,no,unknown
726864741084200962,yes,no,unknown
732801351038730241,yes,no,unknown
728343045469396993,yes,no,unknown
720143507638202368,yes,no,unknown
732533919774441473,no,no,unknown
720894027994796032,yes,malpractice,2016-04-15
741249847047655424,no,no,unknown
726744252366110720,yes,no,unknown
719558476477833216,no,no,unknown
730723906332426242,no,no,unknown
725977699458519040,no,no,unknown
726757095475843073,yes,no,unknown
732101336125313024,yes,no,unknown
727555357829124096,yes,no,unknown
730418563161292800,yes,no,unknown
720349196587405312,no,no,unknown
729848464239153152,yes,no,unknown
732575418209816576,yes,no,unknown
738552645598732290,no,no,unknown
719785053866168320,no,no,unknown
728560923250544640,yes,no,unknown
719510970620481537,no,no,unknown
740194028742803457,yes,no,unknown
732382435309027328,no,no,unknown
723818813347622913,no,no,unknown
719117769417953281,yes,no,unknown
726042050295001088,no,no,unknown
734084065423327232,no,no,unknown
728856531354058752,yes,no,unknown
727617687031930880,yes,no,unknown
735278539969167360,yes,no,unknown
730949469865422848,yes,no,unknown
737613120802164736,no,no,unknown
732807386025603072,no,no,unknown
734668632072945664,yes,no,unknown
728365732078092288,no,no,unknown
738575472989069313,no,no,unknown
727339152723824640,yes,no,unknown
736196539492618241,no,no,unknown
728404857304932352,yes,no,unknown
729030735055622146,yes,no,unknown
740530202812391426,yes,no,unknown
728624838978502656,yes,no,unknown
720938264945762304,yes,no,unknown
727090665293672448,yes,no,unknown
738722216964022273,yes,no,unknown
732360290034167808,yes,no,unknown
733711789242744832,no,no,unknown
732407535328579585,no,no,unknown
720194755758571520,no,no,unknown
732846893219389440,no,no,unknown
735734807297019905,no,no,unknown
725678424560271362,no,no,unknown
731490467100000256,no,no,unknown
719102737531543552,yes,no,unknown
738240568040554497,no,no,unknown
737625576597426177,no,no,unknown
735822047578841089,no,no,unknown
740202597743755265,no,no,unknown
724523053753888768,yes,no,unknown
727864803126063104,yes,no,unknown
734337508469702657,yes,no,unknown
737468576009990144,no,no,unknown
724835655252062209,no,no,unknown
741182756898541568,yes,no,unknown
735166769661349888,no,no,unknown
732615730504601600,no,no,unknown
725069542200868865,no,no,unknown
727079390463447040,yes,no,unknown
728805557662973952,yes,violence,unknown
724214260696420356,yes,no,unknown
724199261898833920,yes,no,unknown
725987614231130112,yes,no,unknown
727711573708578817,yes,no,unknown
739563396564144128,no,no,unknown
736540238068092932,yes,no,unknown
719767801846722560,yes,malpractice,2016-04-12
729359865790009344,yes,no,unknown
726269365960593408,yes,no,unknown
737458052480270338,no,no,unknown
721866180970090497,yes,no,unknown
736538045676027905,no,no,unknown
726618235391483904,no,no,unknown
739796373575335937,no,no,unknown
720304070997598208,no,no,unknown
720590808001417216,yes,no,unknown
718607506256175104,yes,no,unknown
723430253041831937,no,no,unknown
739593989062545408,no,no,unknown
721532514314006530,no,no,unknown
735541132554182656,no,no,unknown
720507063093346304,yes,violence,unknown
725886299375177728,no,no,unknown
730646475659567104,yes,malpractice,unknown
739375986198773760,yes,violence,2016-06-05
719112384862773248,no,no,unknown
741309390934794241,no,no,unknown
728551710742827008,yes,no,unknown
723081433741303808,yes,no,unknown
721122784299065344,no,no,unknown
736138755279454208,no,no,unknown
720151904727138304,yes,no,unknown
724180802771132416,yes,no,unknown
734367171036471296,no,no,unknown
739314739017175040,yes,no,unknown
729936594782724096,no,no,unknown
724202210469400579,yes,no,unknown
723792758339559424,yes,no,unknown
718723932627402752,yes,no,unknown
739512639722684416,no,no,unknown
735067388933246976,no,no,unknown
736827201765527552,no,no,unknown
739684133484400641,no,no,unknown
733914897277296640,no,no,unknown
738896729227984896,no,no,unknown
739105749222207488,no,no,unknown
726064871322738689,yes,no,unknown
725736511686107137,no,no,unknown
735484007631052800,yes,no,unknown
730832856407150593,no,no,unknown
723668581746130944,yes,no,unknown
735598365904244737,no,no,unknown
726574988195590144,yes,no,unknown
722455941350686720,yes,no,unknown
735980511437393920,no,no,unknown
731708804354564097,no,no,unknown
736277024210341888,yes,no,unknown
725748136241553408,yes,no,unknown
732187851941498880,no,no,unknown
729156441060315136,yes,no,unknown
740223354897072132,no,no,unknown
725122390447915010,yes,no,unknown
737936633845157888,no,no,unknown
736622873746493441,no,no,unknown
732075507936862208,no,no,unknown
738365289084002304,no,no,unknown
726025743759736833,yes,no,unknown
729284035734704128,yes,no,unknown
736062590984454145,no,no,unknown
725355434371067909,no,no,unknown
733705294891601921,yes,violence,2016-05-21
718933662193053696,yes,no,unknown
720257902804480000,no,no,unknown
720502342429356032,no,no,unknown
728214837436788736,no,no,unknown
734625526879506432,no,no,unknown
725428620760502272,yes,no,unknown
719376486197661696,yes,no,unknown
740425778618306560,no,no,unknown
733788578866663424,no,no,unknown
735391887163527168,no,no,unknown
736966411017453568,yes,no,unknown
723841680705605633,yes,no,unknown
719790205847355392,no,no,unknown
731277824514916352,no,no,unknown
734225294194708480,yes,no,unknown
732695222518419457,no,no,unknown
740727670766473218,no,no,unknown
720553348244504577,no,no,unknown
719109889981681665,no,no,unknown
725199037138345984,no,no,unknown
735322025867247617,no,no,unknown
734672726753824768,yes,no,unknown
725990029282021377,no,no,unknown
725231622694408192,no,no,unknown
731445214066380802,no,no,unknown
721979670837727232,yes,no,unknown
739830592808833024,no,no,unknown
724570453591760896,no,no,unknown
730843490641432577,no,no,unknown
733408923961544704,no,no,unknown
739738891792437250,no,no,unknown
728963521208188928,no,no,unknown
739650358314557440,yes,violence,2016-06-06
725528092886839296,yes,violence,2016-04-28
727032291877228544,yes,no,unknown
721750037915680768,yes,no,unknown
734244465909596161,no,no,unknown
719878046614814720,no,no,unknown
738358214203310080,no,no,unknown
726650348987777024,yes,no,unknown
737638405912170497,yes,no,unknown
731531443332108288,no,no,unknown
733568030718857221,no,no,unknown
737640189896630272,no,no,unknown
729877783040557057,yes,violence,unknown
730981506424803328,no,no,unknown
727069913915912192,yes,no,unknown
728113260797394945,no,no,unknown
725992150719066112,yes,no,unknown
727448313860075522,yes,no,unknown
720656916733566980,no,no,unknown
724169318758408193,yes,no,unknown
732060983447818240,yes,violence,2016-05-16
740829308269256705,no,no,unknown
724843095943172096,no,no,unknown
737296963763380224,no,no,unknown
727068967483797504,yes,no,unknown
725244826363424772,no,no,unknown
728146453177081858,yes,malpractice,unknown
736381146909401088,no,no,unknown
732713770057768960,no,no,unknown
727798466370375680,no,no,unknown
720868438374133760,no,no,unknown
722752466068967424,no,no,unknown
730724821177409536,yes,no,unknown
727373192524754944,yes,no,unknown
728840420067713024,yes,no,unknown
736512741314301952,no,no,unknown
720287724494839808,no,no,unknown
724835726534270978,no,no,unknown
734231889842561024,no,no,unknown
737611970224873474,no,no,unknown
729143029563465728,yes,no,unknown
720783171575414784,no,no,unknown
732073637851750400,no,no,unknown
736369299149881345,no,no,unknown
724603743795191808,yes,no,unknown
731376719114817538,no,no,unknown
719108482050359296,yes,no,unknown
731742982920146944,yes,no,unknown
727037003653627906,yes,violence,unknown
728940358021709824,yes,no,unknown
737339744053514240,no,no,unknown
729904459564744704,no,no,unknown
734395560875184129,no,no,unknown
729277967541526528,yes,no,unknown
726985155160625154,yes,violence,2016-05-02
723088291432538114,no,no,unknown
738345662467608576,no,no,unknown
728460917365596160,yes,violence,2016-05-06
729621040213561349,yes,no,unknown
720156080106373120,yes,no,unknown
740951901781430274,no,no,unknown
724527323555328000,yes,no,unknown
728872124689965056,yes,violence,2016-05-07
730247765616263170,no,no,unknown
739803598381408256,yes,no,unknown
721682194842824704,yes,no,unknown
721546177431281664,yes,violence,2016-04-17
740529057545211904,no,no,unknown
727360676981665792,no,no,unknown
738796219959410688,no,no,unknown
724214961166159872,yes,no,unknown
739108607900274690,no,no,unknown
740264837838561281,no,no,unknown
721619106915418112,yes,no,unknown
736777864822034432,no,no,unknown
729967401043890176,no,no,unknown
730442897850400768,yes,no,unknown
732441131745738753,no,no,unknown
728837290315763712,no,no,unknown
739630414461968384,no,no,unknown
736826607600443392,no,no,unknown
730972128258842624,yes,no,unknown
727377619801399296,no,no,unknown
738354849302073345,yes,violence,unknown
733279949600133122,no,no,unknown
737831511555182592,no,no,unknown
719352100304490497,yes,no,unknown
726347324990087168,yes,violence,2016-04-30
730002843122307072,yes,no,unknown
721336895842689024,no,no,unknown
736550801993125889,no,no,unknown
723816573593509889,no,no,unknown
729308316837416960,no,no,unknown
736312616361046016,yes,no,unknown
721195516365656064,no,no,unknown
734191474607169536,yes,no,unknown
734747070322647041,no,no,unknown
728067800430878720,no,no,unknown
721466770599649280,no,no,unknown
741168082190766081,no,no,unknown
721108296145309696,no,no,unknown
729823406816792576,yes,no,unknown
729502192403537920,no,no,unknown
720831062486552576,no,no,unknown
728807857060110336,no,no,unknown
719145633123143680,no,no,unknown
737280138111528960,no,no,unknown
730787161692246016,yes,violence,2016-05-12
720544553141276672,no,no,unknown
739069863772225539,no,no,unknown
724734782219915264,no,no,unknown
718831019097391104,no,no,unknown
727324182640386048,yes,no,unknown
720945201775276032,yes,no,unknown
718632652853542912,yes,malpractice,2016-04-09
739867425156431872,no,no,unknown
736810078628511744,no,no,unknown
738557529043570688,no,no,unknown
727679569851875328,no,no,unknown
731995088281346048,no,no,unknown
721905744648339457,yes,no,unknown
730318404427481088,no,no,unknown
729843288056926212,yes,no,unknown
728058287380275200,no,no,unknown
728962294122569729,yes,no,unknown
728568350113079296,yes,no,unknown
720867182935019520,no,no,unknown
737218816271220738,no,no,unknown
719925350218604545,no,no,unknown
732713810230972416,yes,no,unknown
739409153899126785,no,no,unknown
731818926577848320,yes,no,unknown
723733660579459073,no,no,unknown
728968990291206144,no,no,unknown
734316234435526656,yes,no,unknown
741327095838605314,no,no,unknown
727035774097457152,no,no,unknown
721993974710472704,yes,no,unknown
732814884799447041,no,no,unknown
735189147380514817,no,no,unknown
725683548833779712,no,no,unknown
732121395312791552,yes,no,unknown
727846364231540736,yes,no,unknown
739833612086874113,no,no,unknown
719121741545631744,no,no,unknown
737105533316911104,yes,no,unknown
730559097162997760,no,no,unknown
731953271493922816,no,no,unknown
732788571288043522,no,no,unknown
721874933467340801,yes,malpractice,unknown
731686133315198976,yes,no,unknown
738057253278732288,no,no,unknown
724090117699194880,yes,no,unknown
737885938576154624,no,no,unknown
732916293339217920,no,no,unknown
723716338095517698,yes,no,unknown
724119440074280960,yes,no,unknown
738722179806728193,yes,no,unknown
730282720740397056,no,no,unknown
732902509916921857,no,no,unknown
732770461898018816,yes,malpractice,2016-05-18
736187976200245249,yes,no,unknown
727756812183842816,no,no,unknown
739100482820407297,no,no,unknown
731506064483614725,no,no,unknown
726360981006258176,yes,violence,2016-04-30
715208968767807488,yes,no,unknown
738699070475096064,no,no,unknown
720864109944639490,no,no,unknown
740025547749609472,no,no,unknown
737822011875987462,no,no,unknown
719779988115836928,yes,no,unknown
721670740949360640,no,no,unknown
728839902054383617,yes,no,unknown
732001393062649856,yes,no,unknown
719461824865767424,yes,violence,2016-04-11
730031087619956736,yes,no,unknown
725916160428896256,yes,no,unknown
729460335304843264,yes,no,unknown
738782010492243968,no,no,unknown
739576151442493440,no,no,unknown
730997559250980865,no,no,unknown
730682329442574336,yes,no,unknown
736784138645209088,no,no,unknown
735026448713547776,no,no,unknown
737224323199426563,no,no,unknown
735402622778286083,no,no,unknown
727439306097221633,yes,no,unknown
720477095432949760,yes,no,unknown
721267689063206912,yes,no,unknown
741311203125776384,no,no,unknown
739033234571399168,no,no,unknown
733215158856757248,no,no,unknown
726988667365953536,yes,no,unknown
737952550645682176,no,no,unknown
734714376368889856,no,no,unknown
725898987350323201,no,no,unknown
719119191249276928,yes,no,unknown
721571077969678336,yes,no,unknown
731149644269391872,yes,no,unknown
738153324822695937,yes,no,unknown
719852200382496768,no,no,unknown
736129742110261248,no,no,unknown
736817367242547200,no,no,unknown
727461676518281216,no,no,unknown
731768875054833664,yes,no,unknown
727700250828386305,yes,no,unknown
735262934595571712,no,no,unknown
722955617179033601,yes,no,unknown
739423486460891137,no,no,unknown
725704701996466176,no,no,unknown
734668242879291393,yes,no,unknown
735537222728978433,no,no,unknown
734278144543363072,no,no,unknown
740060090695176192,yes,no,unknown
726573245692960768,yes,no,unknown
734012644651241473,no,no,unknown
724870803494457345,no,no,unknown
735178337060945921,no,no,unknown
725715969444704256,no,no,unknown
720172045170905088,no,no,unknown
730610528796577792,yes,no,unknown
734674580250497024,no,no,unknown
728229591391703040,yes,no,unknown
732915082963750913,no,no,unknown
737990698935296000,yes,malpractice,unknown
732574446742081536,no,no,unknown
735047712886816769,no,no,unknown
739839341011324928,no,no,unknown
727295005153353729,yes,no,unknown
739732277425410048,no,no,unknown
734733473533988864,no,no,unknown
735786426478923776,no,no,unknown
728974568598077440,yes,no,unknown
736030897930047488,no,no,unknown
728518468031553536,yes,no,unknown
731017587077746688,yes,no,unknown
724204982912720897,yes,no,unknown
719627230628999168,no,no,unknown
728017557047934976,yes,malpractice,unknown
732439252030636033,no,no,unknown
739014638965280769,no,no,unknown
724206723553054720,no,no,unknown
728938319057313792,yes,violence,unknown
734627486013751296,no,no,unknown
726561704537116675,no,no,unknown
737731879193870337,no,no,unknown
740028950768979969,no,no,unknown
733873409751273472,no,no,unknown
728589891395674113,no,no,unknown
731684747785592834,no,no,unknown
728858250393702400,yes,no,unknown
722298285889695744,yes,no,unknown
721895989372657664,yes,no,unknown
727517855659491328,no,no,unknown
727912375685423105,no,no,unknown
733465392446767104,no,no,unknown
731963947105013760,yes,violence,2016-05-15
731672992783044609,yes,malpractice,2016-05-15
740895803410161664,yes,violence,unknown
735406368547430405,yes,no,unknown
738238065559273472,no,no,unknown
727484126526320640,no,no,unknown
725274257786167296,no,no,unknown
741164511411986432,yes,no,unknown
719120044504915968,no,no,unknown
731800019704020992,no,no,unknown
739400986083622912,no,no,unknown
